name,metal,date_added,url,rating,edition,authors,artists,pages,price,ratings_count,setting
D&D Immortals Set (BECMI ed.) (Basic),Mithral seller,8/9/2016,https://www.dmsguild.com/product/17166/DD-Immortals-Set-BECMI-ed-Basic?filters=45471_0_0_0_0_0_0_0,4.4,Basic/Expert,['Frank Mentzer'],"['Jeff Easley', 'Larry Elmore']",84,4.99,39,No Setting
War Captain's Companion (2e),Platinum seller,8/15/2017,https://www.dmsguild.com/product/17242/War-Captains-Companion-2e?filters=45471_0_0_0_0_0_0_0,4.8,2nd Edition,"['Dale ""Slade"" Henson']","['Erik Olson', 'Diesel', 'Jeff Easley', 'Newton Ewell', 'Mark Nelson']",192,7.99,20,No Setting
SJR5: Rock of Bral (2e),Platinum seller,9/30/2014,https://www.dmsguild.com/product/17264/SJR5-Rock-of-Bral-2e?filters=45471_0_0_0_0_0_0_0,4.6,2nd Edition,['Richard Baker'],"['Erik Olson', 'David O. Miller']",96,4.99,16,Spelljammer
Planes of Law (2e),Mithral seller,7/1/2014,https://www.dmsguild.com/product/17272/Planes-of-Law-2e?filters=45471_0_0_0_0_0_0_0,4.7,2nd Edition,"['Dori Jean Hein', 'Colin McComb']","['Dee Barnett', 'Peggy Cooper', 'Tony DiTerlizzi', 'Sarah Feggestad', 'Dawn Murin', 'Robert Repp', 'Robh Ruppel']",320,12.99,42,Planescape
The Factol's Manifesto (2e),Platinum seller,1/17/2017,https://www.dmsguild.com/product/17275/The-Factols-Manifesto-2e?filters=45471_0_0_0_0_0_0_0,4.6,2nd Edition,"['Dori Jean Hein', 'Tim Beach', 'J.M. Salsbury']",['DiTerlizzi'],170,9.99,38,Planescape
Planes of Conflict (2e),Mithral seller,6/24/2014,https://www.dmsguild.com/product/17278/Planes-of-Conflict-2e?filters=45471_0_0_0_0_0_0_0,4.6,2nd Edition,"['Michele Carter', 'Dale A. Donovan']","['Tony DiTerlizzi', 'Robert Lazzaretti', 'Dawn Murin', 'Robert Repp', 'Robh Ruppel', 'David C. Sutherland III', 'Bruce Zamjahn']",328,12.99,43,Planescape
Dead Gods (2e),Platinum seller,1/10/2017,https://www.dmsguild.com/product/17297/Dead-Gods-2e?filters=45471_0_0_0_0_0_0_0,4.8,2nd Edition,['Monte Cook'],"['Dennis Kauth', 'Robert Lazzaretti', 'R. K. Post', 'Adam Rex', 'Joshua Gabriel Timbrook']",188,12.99,30,Planescape
Planes of Chaos (2e),Mithral seller,1/7/2014,https://www.dmsguild.com/product/17298/Planes-of-Chaos-2e?filters=45471_0_0_0_0_0_0_0,4.6,2nd Edition,"['Wolfgang Baur', 'Michele Carter', 'Lester Smith']","['Dana Andrews', 'Dee Barnett', 'Peggy Cooper', 'Tony DiTerlizzi', 'Sarah Feggestad', 'Dave LaForce', 'Robert Lazzaretti', 'Dawn Murin', 'Robin Raab', 'Robh Ruppel']",257,14.99,60,Planescape
Kara-Tur: The Eastern Realms (1e),Platinum seller,10/18/2016,https://www.dmsguild.com/product/17321/KaraTur-The-Eastern-Realms-1e?filters=45471_0_0_0_0_0_0_0,4.7,1st Edition,"['David Cook', 'Jay Batista', 'Deborah Christian', 'John Nephew', 'Mike Pondsmith', 'Rick Swan']","['Jeff Easley', 'Jim Holloway']",192,4.99,25,Forgotten Realms
Oriental Adventures (1e),Mithral seller,2/11/2014,https://www.dmsguild.com/product/17334/Oriental-Adventures-1e?filters=45471_0_0_0_0_0_0_0,4.7,1st Edition,['David Cook'],"['Roger Raupp', 'James Holloway', 'Jeff Easley', 'Dave Sutherland']",144,4.99,82,Kara-Tur
Dragonlance Classics Volume I (2e),Platinum seller,3/27/2018,https://www.dmsguild.com/product/17370/Dragonlance-Classics-Volume-I-2e?filters=45471_0_0_0_0_0_0_0,4.2,2nd Edition,"['Mike Breault', 'Michael S. Dobson', 'Tracy Hickman', 'Harold Johnson']","['Jeff Butler', 'Jeff Easley', 'Larry Elmore', 'Sarah Feggestad']",128,7.99,37,Dragonlance
World of Greyhawk Fantasy Game Setting (1e),Mithral seller,12/23/2014,https://www.dmsguild.com/product/17392/World-of-Greyhawk-Fantasy-Game-Setting-1e?filters=45471_0_0_0_0_0_0_0,4.6,1st Edition,['Gary Gygax'],"['Jeff Easley', 'Darlene']",128,9.99,83,Greyhawk
WGA4 Vecna Lives! (2e),Platinum seller,5/21/2013,https://www.dmsguild.com/product/17424/WGA4-Vecna-Lives-2e?filters=45471_0_0_0_0_0_0_0,4.3,2nd Edition,['Dave Cook'],"['Jeff Easley', 'Ken Frank']",96,9.99,29,Greyhawk
The World of Greyhawk (1e),Platinum seller,3/13/2018,https://www.dmsguild.com/product/17439/The-World-of-Greyhawk-1e?filters=45471_0_0_0_0_0_0_0,4.5,1st Edition,['Gary Gygax'],"['Dave LaForce', 'Erol Otus', 'David C. Sutherland']",32,6.99,43,Greyhawk
Die Vecna Die! (2e),Platinum seller,11/5/2013,https://www.dmsguild.com/product/17483/Die-Vecna-Die-2e?filters=45471_0_0_0_0_0_0_0,4.6,2nd Edition,"['Bruce R. Cordell', 'Steve Miller']","['Paul Bonner', 'Kevin McCann']",160,9.99,36,Greyhawk
Vecna Reborn (2e),Platinum seller,7/19/2016,https://www.dmsguild.com/product/17523/Vecna-Reborn-2e?filters=45471_0_0_0_0_0_0_0,4.4,2nd Edition,['Monte Cook'],"['Todd Lockwood', 'John Matson']",68,4.99,30,Greyhawk
Ravenloft Domains of Dread (2e),Platinum seller,10/21/2014,https://www.dmsguild.com/product/17525/Ravenloft-Domains-of-Dread-2e?filters=45471_0_0_0_0_0_0_0,4.8,2nd Edition,"['William W. Connors', 'Andria Hayday', 'Steve Miller', 'Bruce Nesmith']","['Paul Carrick', 'Henry Higgenbotham', 'Scott Johnson', 'Robert Lazzaretti', 'David G. Martin', 'Val Mayerik', 'Mark A. Nelson', 'Arnie Swekel', 'Peter White']",263,14.99,44,Ravenloft
I10: Ravenloft II: The House on Gryphon Hill (1e),Mithral seller,3/29/2016,https://www.dmsguild.com/product/178605/I10-Ravenloft-II-The-House-on-Gryphon-Hill-1e?filters=45471_0_0_0_0_0_0_0,4.6,1st Edition,"['David ""Zeb"" Cook', 'Jeff Grubb', 'Tracy Hickman', 'Laura Hickman', 'Douglas Niles']","['Clyde Caldwell', 'Jeff Easley', 'Dave LaForce']",48,6.99,35,Ravenloft
The City of Greyhawk (2e),Platinum seller,12/26/2017,https://www.dmsguild.com/product/224789/The-City-of-Greyhawk-2e?filters=45471_0_0_0_0_0_0_0,4.6,2nd Edition,"['Rick Rose', 'Carl Sargent', 'Douglas Niles']","['Erik Olson', 'Valerie Valusek', 'Diesel']",240,13.99,56,Greyhawk
M1 Blizzard Pass (Basic),Platinum seller,7/16/2019,https://www.dmsguild.com/product/282952/M1-Blizzard-Pass-Basic?filters=45471_0_0_0_0_0_0_0,4.1,Basic/Expert,['David Cook'],[],35,4.99,15,No Setting
EBERRON: Grasp of the Emerald Claw (3.5),Platinum seller,12/17/2013,https://www.dmsguild.com/product/28587/EBERRON-Grasp-of-the-Emerald-Claw-35?filters=45471_0_0_0_0_0_0_0,4.3,3rd Edition (d20 System),"['Bruce R. Cordell', 'Bill Slavicsek']","['Travis Adams', 'Carmen Cheung', 'Lisa Hanson', 'Dennis Kauth', 'Steve Prescott', 'Wayne Reynolds']",36,4.99,6,Eberron
EBERRON: Whispers of the Vampire's Blade (3.5),Platinum seller,12/17/2013,https://www.dmsguild.com/product/28712/EBERRON-Whispers-of-the-Vampires-Blade-35?filters=45471_0_0_0_0_0_0_0,4.5,3rd Edition (d20 System),['David Noonan'],"['Wayne Reynolds', 'Steve Prescott', 'Todd Gamble']",36,4.99,11,Eberron
Fiend Folio (1e),Adamantine seller,1/22/2013,https://www.dmsguild.com/product/50012/Fiend-Folio-1e?filters=45471_0_0_0_0_0_0_0,4.8,1st Edition,['Don Turnbull'],"['Chris Baker', 'Jeff Dee', 'Emmanuel', 'Albie Fiore', 'Alan Hunter', 'Russ Nicholson', 'Erol Otus', 'Jim Roslof', 'David C. Sutherland III', 'Bill Willingham', 'Polly Wilson', 'Tony Yates']",128,,100,No Setting
Magic Item Compendium (3.5),Platinum seller,3/1/2016,https://www.dmsguild.com/product/54389/Magic-Item-Compendium-35?filters=45471_0_0_0_0_0_0_0,4.4,3rd Edition (d20 System),"['Andy Collins', 'Eytan Bernstein', 'Frank Brunner', 'Owen K.C. Stephens', 'John Snead']",['Frank Tsai'],290,14.99,20,No Setting
Forgotten Realms Campaign Guide (4e),Platinum seller,12/1/2015,https://www.dmsguild.com/product/57376/Forgotten-Realms-Campaign-Guide-4e?filters=45471_0_0_0_0_0_0_0,4.5,4th Edition,"['Bruce R. Cordell', 'Ed Greenwood', 'Brian R. James', 'Chris Sims']",['Michael Komarck'],297,14.99,17,Forgotten Realms
D&D Expert Set Rulebook (B/X ed.) (Basic),Adamantine seller,2/4/2013,https://www.dmsguild.com/product/110792/DD-Expert-Set-Rulebook-B-X-ed-Basic?filters=45471_0_0_0_0_0_0_0,4.9,Basic/Expert,['Dave Cook'],"['Jeff Dee', 'Wade Hampton', 'David S. LaForce', 'Erol Otus', 'Jim Roslof', 'Bill Willingham']",64,4.99,134,No Setting
D&D Basic Set - DM's Rulebook (BECMI ed.) (Basic),Mithral seller,7/16/2013,https://www.dmsguild.com/product/116619/DD-Basic-Set--DMs-Rulebook-BECMI-ed-Basic?filters=45471_0_0_0_0_0_0_0,4.6,Basic/Expert,['Frank Mentzer'],"['Helen Bedford', 'Jeff Easley', 'Larry Elmore']",48,4.99,59,No Setting
The Forgotten Realms Atlas (2e),Platinum seller,11/19/2013,https://www.dmsguild.com/product/120837/The-Forgotten-Realms-Atlas-2e?filters=45471_0_0_0_0_0_0_0,4.6,2nd Edition,['Karen Wynn Fonstad'],[],178,9.99,28,Forgotten Realms
Player's Option: Heroes of the Feywild (4e),Platinum seller,11/12/2013,https://www.dmsguild.com/product/121710/Players-Option-Heroes-of-the-Feywild-4e?filters=45471_0_0_0_0_0_0_0,4.8,4th Edition,"['Jeremy Crawford', 'Ari Marmell', 'Mike Mearls', 'Claudio Pozas', 'Stephen Schubert', 'Matthew Sernett', 'Rodney Thompson', 'Steven A. Townshend']","['Ryan Barger', 'Eric Belisle', 'Greg Bilsland']",162,24.99,19,No Setting
Dreams of the Red Wizards: Dead in Thay (D&D Next),Platinum seller,4/29/2014,https://www.dmsguild.com/product/128515/Dreams-of-the-Red-Wizards-Dead-in-Thay-DD-Next?filters=45471_0_0_0_0_0_0_0,4.3,5th Edition,['Scott Fitzgerald Gray'],"['Eric Belisle', 'Sam Carr', 'Tyler Jacobson', 'Miles Johnston', 'Mark Winters']",107,17.99,36,Forgotten Realms
Dark Sun Campaign Setting (4e),Platinum seller,5/6/2014,https://www.dmsguild.com/product/129293/Dark-Sun-Campaign-Setting-4e?filters=45471_0_0_0_0_0_0_0,4.5,4th Edition,"['Richard Baker', 'Robert J. Schwalb', 'Rodney Thompson']",[],224,14.99,31,Dark Sun
The Shadowfell: Gloomwrought and Beyond (4e),Platinum seller,4/28/2015,https://www.dmsguild.com/product/148010/The-Shadowfell-Gloomwrought-and-Beyond-4e?filters=45471_0_0_0_0_0_0_0,4.9,4th Edition,"['Andy Clautice', 'Erik Scott de Bie', 'Matthew Goetz']","['Ralph Beisner', 'Eric Belisle', 'Kerem Beyit', 'Jesper Ejsing']",,16.99,7,Nentir Vale
Forgotten Realms Campaign Set (1e),Platinum seller,9/6/2016,https://www.dmsguild.com/product/16782/Forgotten-Realms-Campaign-Set-1e?filters=45471_0_0_0_0_0_0_0,4.7,1st Edition,"['Karen S. Boomgarden', 'Ed Greenwood', 'Jeff Grubb']","['Clyde Caldwell', 'Tim Conrad', 'Jeff Easley', 'Paula M. Holz']",192,9.99,25,Forgotten Realms
City System (1e),Platinum seller,5/30/2017,https://www.dmsguild.com/product/16783/City-System-1e?filters=45471_0_0_0_0_0_0_0,4.7,1st Edition,"['Jeff Grubb', 'Ed Greenwood']",['Larry Elmore'],32,4.99,20,Forgotten Realms
The Ruins of Myth Drannor (2e),Platinum seller,4/11/2017,https://www.dmsguild.com/product/16787/The-Ruins-of-Myth-Drannor-2e?filters=45471_0_0_0_0_0_0_0,4.3,2nd Edition,['Ed Greenwood'],"['Erik Olson', 'Jeff Easley', 'Arnie Sweikel', 'John Sattem']",160,9.99,17,Forgotten Realms
H1 Bloodstone Pass (1e),Platinum seller,6/7/2016,https://www.dmsguild.com/product/16800/H1-Bloodstone-Pass-1e?filters=45471_0_0_0_0_0_0_0,4.4,1st Edition,"['Michael S. Dobson', 'Douglas Niles']","['Jeff Easley', 'Dennis Kauth', 'Marsha Kauth', 'Dave LaForce', 'David C. Sutherland III']",56,4.99,19,Forgotten Realms
FR1 Waterdeep and the North (1e),Platinum seller,1/7/2014,https://www.dmsguild.com/product/16802/FR1-Waterdeep-and-the-North-1e?filters=45471_0_0_0_0_0_0_0,4.2,2nd Edition,['Ed Greenwood'],"['Dave Martin', 'Christopher T. Miller', 'Keith Parkinson', 'David C. Sutherland III']",64,4.99,25,Forgotten Realms
DL1 Dragons of Despair (1e),Platinum seller,1/7/2014,https://www.dmsguild.com/product/16880/DL1-Dragons-of-Despair-1e?filters=45471_0_0_0_0_0_0_0,4.4,1st Edition,"['Tracy Hickman', 'Harold Johnson', 'Douglas Niles', 'Carl Smith', 'Michael Williams']","['Clyde Caldwell', 'Jeff Easley', 'Dave LaForce']",36,4.99,37,Dragonlance
Dawn of the Emperors: Thyatis and Alphatia (Basic),Platinum seller,4/24/2018,https://www.dmsguild.com/product/16995/Dawn-of-the-Emperors-Thyatis-and-Alphatia-Basic?filters=45471_0_0_0_0_0_0_0,4.7,Basic/Expert,['Aaron Allston'],"['Clyde Caldwell', 'Stephen Fabian']",185,9.99,42,Greyhawk
H2 The Mines of Bloodstone (1e),Platinum seller,6/14/2016,https://www.dmsguild.com/product/17044/H2-The-Mines-of-Bloodstone-1e?filters=45471_0_0_0_0_0_0_0,4.5,1st Edition,"['Douglas Niles', 'Michael Dobson']","['Keith Parkinson', 'Graham Nolan']",48,4.99,20,Forgotten Realms
H3 The Bloodstone Wars (1e),Platinum seller,8/23/2016,https://www.dmsguild.com/product/17045/H3-The-Bloodstone-Wars-1e?filters=45471_0_0_0_0_0_0_0,4.2,1st Edition,"['Douglas Niles', 'Michael Dobson', 'Ed Greenwood']","['Larry Elmore', 'David C. Sutherland III']",39,4.99,12,Forgotten Realms
L1 The Secret of Bone Hill (1e),Mithral seller,2/12/2013,https://www.dmsguild.com/product/17059/L1-The-Secret-of-Bone-Hill-1e?filters=45471_0_0_0_0_0_0_0,4.4,1st Edition,['Lenard Lakofka'],"['David S. LaForce', 'Erol Otus', 'Harry Quinn', 'Jim Roslof', 'Stephen D. Sullivan', 'Bill Willingham']",32,4.99,58,Greyhawk
X1 The Isle of Dread (Basic),Mithral seller,4/30/2013,https://www.dmsguild.com/product/17083/X1-The-Isle-of-Dread-Basic?filters=45471_0_0_0_0_0_0_0,4.5,Basic/Expert,"['David Cook', 'Tom Moldvay']","['Jeff Dee', 'David S. LaForce', 'Erol Otus', 'David C. Sutherland III', 'Bill Willingham']",32,6.99,58,Known World
S1-4: Dungeons of Dread (1e),Mithral seller,1/19/2016,https://www.dmsguild.com/product/170945/S14-Dungeons-of-Dread-1e?filters=45471_0_0_0_0_0_0_0,4.7,1st Edition,"['Gary Gygax', 'Lawrence Schick']","['Erol Otus', 'Dave Studer', 'David A. Trampier']",192,9.99,42,Greyhawk
BSOLO Ghost of Lion Castle (Basic),Platinum seller,7/12/2016,https://www.dmsguild.com/product/17107/BSOLO-Ghost-of-Lion-Castle-Basic?filters=45471_0_0_0_0_0_0_0,4.6,Basic/Expert,['Merle M. Rasmussen'],['Bob Maurus'],32,4.99,18,Known World
The Rod of Seven Parts (2e),Platinum seller,5/20/2014,https://www.dmsguild.com/product/17108/The-Rod-of-Seven-Parts-2e?filters=45471_0_0_0_0_0_0_0,4.4,2nd Edition,['Skip Williams'],"['R.K. Post', 'Glen Michael Angus', 'Arnie Swekel', 'Phillip Robb', 'Jim Roslof', 'Erol Otus']",300,9.99,20,Greyhawk
B3 Palace of the Silver Princess (Basic),Mithral seller,1/22/2013,https://www.dmsguild.com/product/17159/B3-Palace-of-the-Silver-Princess-Basic?filters=45471_0_0_0_0_0_0_0,4.4,Basic/Expert,"['Tom Moldvay', 'Jean Wells']","['Jim Holloway', 'David S. LaForce', 'Harry Quinn', 'Jim Roslof', 'Laura Roslof', 'Stephen D. Sullivan', 'Bill Willingham']",32,4.99,58,Greyhawk
D&D Master Set (BECMI ed.) (Basic),Platinum seller,8/9/2016,https://www.dmsguild.com/product/17167/DD-Master-Set-BECMI-ed-Basic?filters=45471_0_0_0_0_0_0_0,4.8,Basic/Expert,"['Gary Gygax', 'Frank Mentzer']","['Jeff Easley', 'Larry Elmore', 'Ruth Hoyer', 'Roger Raupp']",96,4.99,32,No Setting
OD&D Supplement I: Greyhawk (0e),Platinum seller,2/2/2016,https://www.dmsguild.com/product/17174/ODD-Supplement-I-Greyhawk-0e?filters=45471_0_0_0_0_0_0_0,4.5,Original Edition (OD&D),"['Gary Gygax', 'Rob Kuntz']",['Greg Bell'],68,4.99,37,Greyhawk
SJR4 Practical Planetology (2e),Platinum seller,11/25/2014,https://www.dmsguild.com/product/17240/SJR4-Practical-Planetology-2e?filters=45471_0_0_0_0_0_0_0,4.5,2nd Edition,['Nigel Findley'],"['Jennell Jaquays', 'Mark Nelson', 'John Statema', 'Jim Holloway']",64,4.99,12,Spelljammer
The Astromundi Cluster (2e),Platinum seller,12/27/2016,https://www.dmsguild.com/product/17243/The-Astromundi-Cluster-2e?filters=45471_0_0_0_0_0_0_0,4.9,2nd Edition,"['Richard Baker', 'Sam Witt']","['Jeff Easley', 'Dennis Kauth', 'John Knecht', 'Dave LaForce']",192,9.99,13,Spelljammer
CGR1 The Complete Spacefarers Handbook (2e),Platinum seller,7/23/2013,https://www.dmsguild.com/product/17257/CGR1-The-Complete-Spacefarers-Handbook-2e?filters=45471_0_0_0_0_0_0_0,4.6,2nd Edition,['Curtis M. Scott'],"['David O. Miller', 'Jeff Easley', 'Brom', 'Eric Olson']",128,9.99,34,Spelljammer
The Planewalker's Handbook (2e),Mithral seller,10/22/2013,https://www.dmsguild.com/product/17280/The-Planewalkers-Handbook-2e?filters=45471_0_0_0_0_0_0_0,4.7,2nd Edition,['Monte Cook'],"['Ned Dameron', 'Tony DiTerlizzi', 'Alan Pollack', 'Sam Rakeland', 'Robh Ruppel']",160,12.99,52,Planescape
Hellbound - The Blood War (2e),Platinum seller,6/10/2014,https://www.dmsguild.com/product/17281/Hellbound--The-Blood-War-2e?filters=45471_0_0_0_0_0_0_0,4.7,2nd Edition,"['Monte Cook', 'Colin McComb']",[],255,14.99,35,Planescape
Uncaged: Faces of Sigil (2e),Mithral seller,1/22/2013,https://www.dmsguild.com/product/17285/Uncaged-Faces-of-Sigil-2e?filters=45471_0_0_0_0_0_0_0,4.8,2nd Edition,['R.V. Vallese'],"['Robh Ruppel', 'DiTerlizzi']",130,12.99,45,Planescape
The Inner Planes (2e),Platinum seller,1/3/2017,https://www.dmsguild.com/product/17296/The-Inner-Planes-2e?filters=45471_0_0_0_0_0_0_0,4.6,2nd Edition,"['Monte Cook', 'William W. Connors']","['Brom', 'Hannibal King', 'Adam Rex']",130,14.99,17,Planescape
The Great Modron March (2e),Platinum seller,5/21/2013,https://www.dmsguild.com/product/17302/The-Great-Modron-March-2e?filters=45471_0_0_0_0_0_0_0,4.4,2nd Edition,"['Monte Cook', 'Colin McComb']","['Michele Carter', 'Dave Conant', 'Angelika Lokotz', 'Ray Vallese', 'Steve Winter', 'David Wise']",129,12.99,37,Planescape
Return to the Keep on the Borderlands (2e),Platinum seller,8/8/2017,https://www.dmsguild.com/product/17359/Return-to-the-Keep-on-the-Borderlands-2e?filters=45471_0_0_0_0_0_0_0,4.2,2nd Edition,['John D. Rateliff'],"['Fred Fields', 'Glenn Brewer']",64,6.99,23,Greyhawk
DLC3: Dragonlance Classics Volume III (2e),Platinum seller,6/13/2017,https://www.dmsguild.com/product/17386/DLC3-Dragonlance-Classics-Volume-III-2e?filters=45471_0_0_0_0_0_0_0,4.3,2nd Edition,"['Bruce Heard', 'Tracy Hickman', 'Harold Johnson', 'Douglas Niles']","['George Barr', 'Clyde Caldwell', 'Jeff Easley', 'Dave LaForce']",128,4.99,20,Dragonlance
Crypt of Lyzandred the Mad (2e),Gold seller,6/6/2017,https://www.dmsguild.com/product/17437/Crypt-of-Lyzandred-the-Mad-2e?filters=45471_0_0_0_0_0_0_0,3.9,2nd Edition,['Sean K. Reynolds'],"['Tony Szczudlo', 'Sam Wood']",48,4.99,8,Greyhawk
World Builder's Guidebook (2e),Platinum seller,6/21/2016,https://www.dmsguild.com/product/17445/World-Builders-Guidebook-2e?filters=45471_0_0_0_0_0_0_0,4.5,2nd Edition,['Richard Baker'],"['Glen Michael', 'Angus Stephen', 'A. Daniele', 'Daniel Horne', 'Dave LaForce']",96,4.99,43,No Setting
Ravenloft: Realm of Terror (2e),Platinum seller,12/27/2016,https://www.dmsguild.com/product/17474/Ravenloft-Realm-of-Terror-2e?filters=45471_0_0_0_0_0_0_0,4.6,2nd Edition,"['Bruce Nesmith', 'Andria Hayday']","['Clyde Caldwell', 'Stephen Fabian']",168,9.99,25,Ravenloft
Volo's Guide to the North (2e),Electrum seller,3/31/2022,https://www.dmsguild.com/product/17557/Volos-Guide-to-the-North-2e?filters=45471_0_0_0_0_0_0_0,3,2nd Edition,['Ed Greenwood'],"['John Lakey', 'Laura Lakey', 'Valerie Valusek']",240,9.99,3,Forgotten Realms
Cult of the Dragon (2e),Gold seller,5/23/2017,https://www.dmsguild.com/product/17565/Cult-of-the-Dragon-2e?filters=45471_0_0_0_0_0_0_0,4.7,2nd Edition,['Dale Donovan'],"['Clyde Caldwell', 'Glen Michael Angus']",128,4.99,20,Forgotten Realms
Atlas of the Dragonlance World (1e),Platinum seller,5/10/2016,https://www.dmsguild.com/product/182424/Atlas-of-the-Dragonlance-World-1e?filters=45471_0_0_0_0_0_0_0,4.3,1st Edition,['Karen Wynn Fonstad'],[],168,4.99,24,Dragonlance
Draconomicon: The Book of Dragons (3.5),Platinum seller,1/22/2013,https://www.dmsguild.com/product/25831/Draconomicon-The-Book-of-Dragons-35?filters=45471_0_0_0_0_0_0_0,4.8,3rd Edition (d20 System),"['Andy Collins', 'Skip Williams', 'James Wyatt']",['Todd Lockwood'],290,60,34,No Setting
Spell Compendium (3.5),Platinum seller,3/1/2016,https://www.dmsguild.com/product/28314/Spell-Compendium-35?filters=45471_0_0_0_0_0_0_0,4.4,3rd Edition (d20 System),"['Matthew Sernett', 'Jeff Grubb', 'Mike McArtor']","['Victor Moray', 'Nyssa Baugher']",290,9.99,16,No Setting
Forgotten Realms Campaign Setting Revised (2E),Gold seller,7/30/2019,https://www.dmsguild.com/product/283992/Forgotten-Realms-Campaign-Setting--Revised-2E?filters=45471_0_0_0_0_0_0_0,5,2nd Edition,[],[],312,14.99,7,Forgotten Realms
Dragonlance Campaign Setting (3.5),Platinum seller,3/22/2016,https://www.dmsguild.com/product/28592/Dragonlance-Campaign-Setting-35?filters=45471_0_0_0_0_0_0_0,4.2,3rd Edition (d20 System),"['Margaret Weis', 'Don Perrin', 'Jamie Chambers', 'Christopher Coyle']","['Matt Stawicki', 'Dennis Cramer', 'Jeff Easley', 'Matthew Faulkner', 'Emily Fiegenschuh', 'Lars Grant-West', 'Rebecca Guay', 'Heather Hudson', 'Doug Kovacs', 'Ginger Kubic', 'John & Laura Lakey', 'David Martin', 'Matthew Mitchell', 'Vinod Rams', 'Darrell Riche', 'Richard Sardinha', 'Bria']",290,14.99,25,Dragonlance
The Sunless Citadel (3e),Platinum seller,1/22/2013,https://www.dmsguild.com/product/3727/The-Sunless-Citadel-3e?filters=45471_0_0_0_0_0_0_0,4.5,3rd Edition (d20 System),['Bruce R. Cordell'],"['Todd Lockwood', 'Dennis Cramer']",36,4.99,23,No Setting
EBERRON: The Forge of War (3.5),Platinum seller,11/5/2013,https://www.dmsguild.com/product/50151/EBERRON-The-Forge-of-War-35?filters=45471_0_0_0_0_0_0_0,4.3,3rd Edition (d20 System),"['Wolfgang Baur', 'Ari Marmell', 'James Wyatt']","['David Bircham', 'Tomm Coker', 'Arnold Doong']",162,14.99,16,Eberron
EBERRON: Secrets of Xen'Drik (3.5),Platinum seller,12/3/2013,https://www.dmsguild.com/product/51648/EBERRON-Secrets-of-XenDrik-35?filters=45471_0_0_0_0_0_0_0,4.6,3rd Edition (d20 System),"['Keith Baker', 'Jason Bulmahn', 'Amber Scott']","['Andy Brase', 'Mitch Cotie', 'Eric Deschamps']",162,14.99,22,Eberron
EBERRON: Eyes of the Lich Queen (3.5),Platinum seller,12/24/2013,https://www.dmsguild.com/product/54343/EBERRON-Eyes-of-the-Lich-Queen-35?filters=45471_0_0_0_0_0_0_0,4.4,3rd Edition (d20 System),"['Stephen Schubert', 'Tim Hitchcock', 'Nicolas Logue']","['Sven Bolen', 'Kyle Stanley Hunter', 'Ron Lemen', 'Lucio Parrillo', 'Wayne Reynolds', 'Francis Tsai', 'Anthony Waters', 'Trish Yochum']",130,14.99,8,Eberron
